格网左下角经度（度）,格网右上角纬度（度）,格网相对Y坐标,格网相对X坐标,格网ID（唯一）,格网左下角纬度（度）,格网右上角经度（度）,格网编码
"1.144033E+002","2.2559999999999999E+001",15,67,1447,"2.2550000000000001E+001","1.1441330000000001E+002","67,15"
"1.143933E+002","2.2559999999999999E+001",15,66,1446,"2.2550000000000001E+001","1.144033E+002","66,15"
"1.1438330000000001E+002","2.2559999999999999E+001",15,65,1445,"2.2550000000000001E+001","1.143933E+002","65,15"
"1.143733E+002","2.2559999999999999E+001",15,64,1444,"2.2550000000000001E+001","1.1438330000000001E+002","64,15"
"1.143633E+002","2.2559999999999999E+001",15,63,1443,"2.2550000000000001E+001","1.143733E+002","63,15"
"1.143533E+002","2.2559999999999999E+001",15,62,1442,"2.2550000000000001E+001","1.143633E+002","62,15"
"1.143433E+002","2.2559999999999999E+001",15,61,1441,"2.2550000000000001E+001","1.143533E+002","61,15"
"1.1433329999999999E+002","2.2559999999999999E+001",15,60,1440,"2.2550000000000001E+001","1.143433E+002","60,15"
"1.142533E+002","2.2420000000000002E+001",1,52,144,"2.241E+001","1.142633E+002","52,1"
"1.143233E+002","2.2559999999999999E+001",15,59,1439,"2.2550000000000001E+001","1.1433329999999999E+002","59,15"
"1.143133E+002","2.2559999999999999E+001",15,58,1438,"2.2550000000000001E+001","1.143233E+002","58,15"
"1.1430329999999999E+002","2.2559999999999999E+001",15,57,1437,"2.2550000000000001E+001","1.143133E+002","57,15"
"1.142933E+002","2.2559999999999999E+001",15,56,1436,"2.2550000000000001E+001","1.1430329999999999E+002","56,15"
"1.142833E+002","2.2559999999999999E+001",15,55,1435,"2.2550000000000001E+001","1.142933E+002","55,15"
"1.1427330000000001E+002","2.2559999999999999E+001",15,54,1434,"2.2550000000000001E+001","1.142833E+002","54,15"
"1.142633E+002","2.2559999999999999E+001",15,53,1433,"2.2550000000000001E+001","1.1427330000000001E+002","53,15"
"1.142533E+002","2.2559999999999999E+001",15,52,1432,"2.2550000000000001E+001","1.142633E+002","52,15"
"1.142433E+002","2.2559999999999999E+001",15,51,1431,"2.2550000000000001E+001","1.142533E+002","51,15"
"1.143933E+002","2.275E+001",34,66,3194,"2.2739999999999998E+001","1.144033E+002","66,34"
"1.1438330000000001E+002","2.275E+001",34,65,3193,"2.2739999999999998E+001","1.143933E+002","65,34"
"1.143733E+002","2.275E+001",34,64,3192,"2.2739999999999998E+001","1.1438330000000001E+002","64,34"
"1.143633E+002","2.275E+001",34,63,3191,"2.2739999999999998E+001","1.143733E+002","63,34"
"1.143533E+002","2.275E+001",34,62,3190,"2.2739999999999998E+001","1.143633E+002","62,34"
"1.1416330000000001E+002","2.2440000000000001E+001",3,43,319,"2.243E+001","1.141733E+002","43,3"
"1.143433E+002","2.275E+001",34,61,3189,"2.2739999999999998E+001","1.143533E+002","61,34"
"1.1433329999999999E+002","2.275E+001",34,60,3188,"2.2739999999999998E+001","1.143433E+002","60,34"
"1.143233E+002","2.275E+001",34,59,3187,"2.2739999999999998E+001","1.1433329999999999E+002","59,34"
"1.143133E+002","2.275E+001",34,58,3186,"2.2739999999999998E+001","1.143233E+002","58,34"
"1.1430329999999999E+002","2.275E+001",34,57,3185,"2.2739999999999998E+001","1.143133E+002","57,34"
"1.142933E+002","2.275E+001",34,56,3184,"2.2739999999999998E+001","1.1430329999999999E+002","56,34"
"1.142833E+002","2.275E+001",34,55,3183,"2.2739999999999998E+001","1.142933E+002","55,34"
"1.1427330000000001E+002","2.275E+001",34,54,3182,"2.2739999999999998E+001","1.142833E+002","54,34"
"1.142633E+002","2.275E+001",34,53,3181,"2.2739999999999998E+001","1.1427330000000001E+002","53,34"
"1.142533E+002","2.275E+001",34,52,3180,"2.2739999999999998E+001","1.142633E+002","52,34"
"1.141533E+002","2.2440000000000001E+001",3,42,318,"2.243E+001","1.1416330000000001E+002","42,3"
"1.142433E+002","2.275E+001",34,51,3179,"2.2739999999999998E+001","1.142533E+002","51,34"
"1.142333E+002","2.275E+001",34,50,3178,"2.2739999999999998E+001","1.142433E+002","50,34"
"1.1422329999999999E+002","2.275E+001",34,49,3177,"2.2739999999999998E+001","1.142333E+002","49,34"
"1.142133E+002","2.275E+001",34,48,3176,"2.2739999999999998E+001","1.1422329999999999E+002","48,34"
"1.142033E+002","2.275E+001",34,47,3175,"2.2739999999999998E+001","1.142133E+002","47,34"
"1.1419329999999999E+002","2.275E+001",34,46,3174,"2.2739999999999998E+001","1.142033E+002","46,34"
"1.141833E+002","2.275E+001",34,45,3173,"2.2739999999999998E+001","1.1419329999999999E+002","45,34"
"1.141733E+002","2.275E+001",34,44,3172,"2.2739999999999998E+001","1.141833E+002","44,34"
"1.1416330000000001E+002","2.275E+001",34,43,3171,"2.2739999999999998E+001","1.141733E+002","43,34"
"1.141533E+002","2.275E+001",34,42,3170,"2.2739999999999998E+001","1.1416330000000001E+002","42,34"
"1.141433E+002","2.2440000000000001E+001",3,41,317,"2.243E+001","1.141533E+002","41,3"
"1.141433E+002","2.275E+001",34,41,3169,"2.2739999999999998E+001","1.141533E+002","41,34"
"1.1413330000000001E+002","2.275E+001",34,40,3168,"2.2739999999999998E+001","1.141433E+002","40,34"
"1.141233E+002","2.275E+001",34,39,3167,"2.2739999999999998E+001","1.1413330000000001E+002","39,34"
"1.141133E+002","2.275E+001",34,38,3166,"2.2739999999999998E+001","1.141233E+002","38,34"
"1.141033E+002","2.275E+001",34,37,3165,"2.2739999999999998E+001","1.141133E+002","37,34"
"1.140933E+002","2.275E+001",34,36,3164,"2.2739999999999998E+001","1.141033E+002","36,34"
"1.1408329999999999E+002","2.275E+001",34,35,3163,"2.2739999999999998E+001","1.140933E+002","35,34"
"1.140733E+002","2.275E+001",34,34,3162,"2.2739999999999998E+001","1.1408329999999999E+002","34,34"
"1.140633E+002","2.275E+001",34,33,3161,"2.2739999999999998E+001","1.140733E+002","33,34"
"1.1405329999999999E+002","2.275E+001",34,32,3160,"2.2739999999999998E+001","1.140633E+002","32,34"
"1.1413330000000001E+002","2.2440000000000001E+001",3,40,316,"2.243E+001","1.141433E+002","40,3"
"1.140433E+002","2.275E+001",34,31,3159,"2.2739999999999998E+001","1.1405329999999999E+002","31,34"
"1.140333E+002","2.275E+001",34,30,3158,"2.2739999999999998E+001","1.140433E+002","30,34"
"1.1402330000000001E+002","2.275E+001",34,29,3157,"2.2739999999999998E+001","1.140333E+002","29,34"
"1.140133E+002","2.275E+001",34,28,3156,"2.2739999999999998E+001","1.1402330000000001E+002","28,34"
"1.140033E+002","2.275E+001",34,27,3155,"2.2739999999999998E+001","1.140133E+002","27,34"
"1.139933E+002","2.275E+001",34,26,3154,"2.2739999999999998E+001","1.140033E+002","26,34"
"1.139833E+002","2.275E+001",34,25,3153,"2.2739999999999998E+001","1.139933E+002","25,34"
"1.1397329999999999E+002","2.275E+001",34,24,3152,"2.2739999999999998E+001","1.139833E+002","24,34"
"1.139633E+002","2.275E+001",34,23,3151,"2.2739999999999998E+001","1.1397329999999999E+002","23,34"
"1.139533E+002","2.275E+001",34,22,3150,"2.2739999999999998E+001","1.139633E+002","22,34"
"1.141233E+002","2.2440000000000001E+001",3,39,315,"2.243E+001","1.1413330000000001E+002","39,3"
"1.1394329999999999E+002","2.275E+001",34,21,3149,"2.2739999999999998E+001","1.139533E+002","21,34"
"1.139333E+002","2.275E+001",34,20,3148,"2.2739999999999998E+001","1.1394329999999999E+002","20,34"
"1.139233E+002","2.275E+001",34,19,3147,"2.2739999999999998E+001","1.139333E+002","19,34"
"1.1391330000000001E+002","2.275E+001",34,18,3146,"2.2739999999999998E+001","1.139233E+002","18,34"
"1.139033E+002","2.275E+001",34,17,3145,"2.2739999999999998E+001","1.1391330000000001E+002","17,34"
"1.138933E+002","2.275E+001",34,16,3144,"2.2739999999999998E+001","1.139033E+002","16,34"
"1.1388330000000001E+002","2.275E+001",34,15,3143,"2.2739999999999998E+001","1.138933E+002","15,34"
"1.138733E+002","2.275E+001",34,14,3142,"2.2739999999999998E+001","1.1388330000000001E+002","14,34"
"1.138633E+002","2.275E+001",34,13,3141,"2.2739999999999998E+001","1.138733E+002","13,34"
"1.138533E+002","2.275E+001",34,12,3140,"2.2739999999999998E+001","1.138633E+002","12,34"
"1.141133E+002","2.2440000000000001E+001",3,38,314,"2.243E+001","1.141233E+002","38,3"
"1.138433E+002","2.275E+001",34,11,3139,"2.2739999999999998E+001","1.138533E+002","11,34"
"1.1383329999999999E+002","2.275E+001",34,10,3138,"2.2739999999999998E+001","1.138433E+002","10,34"
"1.138233E+002","2.275E+001",34,9,3137,"2.2739999999999998E+001","1.1383329999999999E+002","9,34"
"1.138133E+002","2.275E+001",34,8,3136,"2.2739999999999998E+001","1.138233E+002","8,34"
"1.1380329999999999E+002","2.275E+001",34,7,3135,"2.2739999999999998E+001","1.138133E+002","7,34"
"1.137933E+002","2.275E+001",34,6,3134,"2.2739999999999998E+001","1.1380329999999999E+002","6,34"
"1.137833E+002","2.275E+001",34,5,3133,"2.2739999999999998E+001","1.137933E+002","5,34"
"1.1408329999999999E+002","2.2739999999999998E+001",33,35,3071,"2.273E+001","1.140933E+002","35,33"
"1.140733E+002","2.2739999999999998E+001",33,34,3070,"2.273E+001","1.1408329999999999E+002","34,33"
"1.140433E+002","2.2440000000000001E+001",3,31,307,"2.243E+001","1.1405329999999999E+002","31,3"
"1.140633E+002","2.2739999999999998E+001",33,33,3069,"2.273E+001","1.140733E+002","33,33"
"1.1405329999999999E+002","2.2739999999999998E+001",33,32,3068,"2.273E+001","1.140633E+002","32,33"
"1.140433E+002","2.2739999999999998E+001",33,31,3067,"2.273E+001","1.1405329999999999E+002","31,33"
"1.140333E+002","2.2739999999999998E+001",33,30,3066,"2.273E+001","1.140433E+002","30,33"
"1.1402330000000001E+002","2.2739999999999998E+001",33,29,3065,"2.273E+001","1.140333E+002","29,33"
"1.140133E+002","2.2739999999999998E+001",33,28,3064,"2.273E+001","1.1402330000000001E+002","28,33"
"1.140033E+002","2.2739999999999998E+001",33,27,3063,"2.273E+001","1.140133E+002","27,33"
"1.139933E+002","2.2739999999999998E+001",33,26,3062,"2.273E+001","1.140033E+002","26,33"
"1.139833E+002","2.2739999999999998E+001",33,25,3061,"2.273E+001","1.139933E+002","25,33"
"1.1397329999999999E+002","2.2739999999999998E+001",33,24,3060,"2.273E+001","1.139833E+002","24,33"
"1.140333E+002","2.2440000000000001E+001",3,30,306,"2.243E+001","1.140433E+002","30,3"
"1.139633E+002","2.2739999999999998E+001",33,23,3059,"2.273E+001","1.1397329999999999E+002","23,33"
"1.139533E+002","2.2739999999999998E+001",33,22,3058,"2.273E+001","1.139633E+002","22,33"
"1.1394329999999999E+002","2.2739999999999998E+001",33,21,3057,"2.273E+001","1.139533E+002","21,33"
"1.139333E+002","2.2739999999999998E+001",33,20,3056,"2.273E+001","1.1394329999999999E+002","20,33"
"1.139233E+002","2.2739999999999998E+001",33,19,3055,"2.273E+001","1.139333E+002","19,33"
"1.1391330000000001E+002","2.2739999999999998E+001",33,18,3054,"2.273E+001","1.139233E+002","18,33"
"1.139033E+002","2.2739999999999998E+001",33,17,3053,"2.273E+001","1.1391330000000001E+002","17,33"
"1.138933E+002","2.2739999999999998E+001",33,16,3052,"2.273E+001","1.139033E+002","16,33"
"1.1388330000000001E+002","2.2739999999999998E+001",33,15,3051,"2.273E+001","1.138933E+002","15,33"
"1.138733E+002","2.2739999999999998E+001",33,14,3050,"2.273E+001","1.1388330000000001E+002","14,33"
"1.1402330000000001E+002","2.2440000000000001E+001",3,29,305,"2.243E+001","1.140333E+002","29,3"
"1.138633E+002","2.2739999999999998E+001",33,13,3049,"2.273E+001","1.138733E+002","13,33"
"1.138533E+002","2.2739999999999998E+001",33,12,3048,"2.273E+001","1.138633E+002","12,33"
"1.138433E+002","2.2739999999999998E+001",33,11,3047,"2.273E+001","1.138533E+002","11,33"
"1.1383329999999999E+002","2.2739999999999998E+001",33,10,3046,"2.273E+001","1.138433E+002","10,33"
"1.138233E+002","2.2739999999999998E+001",33,9,3045,"2.273E+001","1.1383329999999999E+002","9,33"
"1.138133E+002","2.2739999999999998E+001",33,8,3044,"2.273E+001","1.138233E+002","8,33"
"1.1380329999999999E+002","2.2739999999999998E+001",33,7,3043,"2.273E+001","1.138133E+002","7,33"
"1.137933E+002","2.2739999999999998E+001",33,6,3042,"2.273E+001","1.1380329999999999E+002","6,33"
"1.137833E+002","2.2739999999999998E+001",33,5,3041,"2.273E+001","1.137933E+002","5,33"
"1.1377330000000001E+002","2.2739999999999998E+001",33,4,3040,"2.273E+001","1.137833E+002","4,33"
"1.140133E+002","2.2440000000000001E+001",3,28,304,"2.243E+001","1.1402330000000001E+002","28,3"
"1.137633E+002","2.2739999999999998E+001",33,3,3039,"2.273E+001","1.1377330000000001E+002","3,33"
"1.137533E+002","2.2739999999999998E+001",33,2,3038,"2.273E+001","1.137633E+002","2,33"
"1.137433E+002","2.2739999999999998E+001",33,1,3037,"2.273E+001","1.137533E+002","1,33"
"1.137333E+002","2.2739999999999998E+001",33,0,3036,"2.273E+001","1.137433E+002","0,33"
"1.146433E+002","2.273E+001",32,91,3035,"2.2719999999999999E+001","1.146533E+002","91,32"
"1.1463330000000001E+002","2.273E+001",32,90,3034,"2.2719999999999999E+001","1.146433E+002","90,32"
"1.146233E+002","2.273E+001",32,89,3033,"2.2719999999999999E+001","1.1463330000000001E+002","89,32"
"1.146133E+002","2.273E+001",32,88,3032,"2.2719999999999999E+001","1.146233E+002","88,32"
"1.146033E+002","2.273E+001",32,87,3031,"2.2719999999999999E+001","1.146133E+002","87,32"
"1.145933E+002","2.273E+001",32,86,3030,"2.2719999999999999E+001","1.146033E+002","86,32"
"1.140033E+002","2.2440000000000001E+001",3,27,303,"2.243E+001","1.140133E+002","27,3"
"1.1458329999999999E+002","2.273E+001",32,85,3029,"2.2719999999999999E+001","1.145933E+002","85,32"
"1.145733E+002","2.273E+001",32,84,3028,"2.2719999999999999E+001","1.1458329999999999E+002","84,32"
"1.145633E+002","2.273E+001",32,83,3027,"2.2719999999999999E+001","1.145733E+002","83,32"
"1.1455329999999999E+002","2.273E+001",32,82,3026,"2.2719999999999999E+001","1.145633E+002","82,32"
"1.145433E+002","2.273E+001",32,81,3025,"2.2719999999999999E+001","1.1455329999999999E+002","81,32"
"1.145333E+002","2.273E+001",32,80,3024,"2.2719999999999999E+001","1.145433E+002","80,32"
"1.1452330000000001E+002","2.273E+001",32,79,3023,"2.2719999999999999E+001","1.145333E+002","79,32"
"1.145133E+002","2.273E+001",32,78,3022,"2.2719999999999999E+001","1.1452330000000001E+002","78,32"
"1.145033E+002","2.273E+001",32,77,3021,"2.2719999999999999E+001","1.145133E+002","77,32"
"1.144933E+002","2.273E+001",32,76,3020,"2.2719999999999999E+001","1.145033E+002","76,32"
"1.139933E+002","2.2440000000000001E+001",3,26,302,"2.243E+001","1.140033E+002","26,3"
"1.144833E+002","2.273E+001",32,75,3019,"2.2719999999999999E+001","1.144933E+002","75,32"
"1.1447329999999999E+002","2.273E+001",32,74,3018,"2.2719999999999999E+001","1.144833E+002","74,32"
"1.144633E+002","2.273E+001",32,73,3017,"2.2719999999999999E+001","1.1447329999999999E+002","73,32"
"1.144533E+002","2.273E+001",32,72,3016,"2.2719999999999999E+001","1.144633E+002","72,32"
"1.1444329999999999E+002","2.273E+001",32,71,3015,"2.2719999999999999E+001","1.144533E+002","71,32"
"1.144333E+002","2.273E+001",32,70,3014,"2.2719999999999999E+001","1.1444329999999999E+002","70,32"
"1.144233E+002","2.273E+001",32,69,3013,"2.2719999999999999E+001","1.144333E+002","69,32"
"1.1441330000000001E+002","2.273E+001",32,68,3012,"2.2719999999999999E+001","1.144233E+002","68,32"
"1.144033E+002","2.273E+001",32,67,3011,"2.2719999999999999E+001","1.1441330000000001E+002","67,32"
"1.143933E+002","2.273E+001",32,66,3010,"2.2719999999999999E+001","1.144033E+002","66,32"
"1.142833E+002","2.248E+001",7,55,699,"2.2469999999999999E+001","1.142933E+002","55,7"
"1.1427330000000001E+002","2.248E+001",7,54,698,"2.2469999999999999E+001","1.142833E+002","54,7"
"1.142633E+002","2.248E+001",7,53,697,"2.2469999999999999E+001","1.1427330000000001E+002","53,7"
"1.142533E+002","2.248E+001",7,52,696,"2.2469999999999999E+001","1.142633E+002","52,7"
"1.142433E+002","2.248E+001",7,51,695,"2.2469999999999999E+001","1.142533E+002","51,7"
"1.142333E+002","2.248E+001",7,50,694,"2.2469999999999999E+001","1.142433E+002","50,7"
"1.1422329999999999E+002","2.248E+001",7,49,693,"2.2469999999999999E+001","1.142333E+002","49,7"
"1.142133E+002","2.248E+001",7,48,692,"2.2469999999999999E+001","1.1422329999999999E+002","48,7"
"1.142033E+002","2.248E+001",7,47,691,"2.2469999999999999E+001","1.142133E+002","47,7"
"1.1419329999999999E+002","2.248E+001",7,46,690,"2.2469999999999999E+001","1.142033E+002","46,7"
"1.144233E+002","2.241E+001",0,69,69,"2.2399999999999999E+001","1.144333E+002","69,0"
"1.141833E+002","2.248E+001",7,45,689,"2.2469999999999999E+001","1.1419329999999999E+002","45,7"
"1.141733E+002","2.248E+001",7,44,688,"2.2469999999999999E+001","1.141833E+002","44,7"
"1.1416330000000001E+002","2.248E+001",7,43,687,"2.2469999999999999E+001","1.141733E+002","43,7"
"1.141533E+002","2.248E+001",7,42,686,"2.2469999999999999E+001","1.1416330000000001E+002","42,7"
"1.141433E+002","2.248E+001",7,41,685,"2.2469999999999999E+001","1.141533E+002","41,7"
"1.1413330000000001E+002","2.248E+001",7,40,684,"2.2469999999999999E+001","1.141433E+002","40,7"
"1.141233E+002","2.248E+001",7,39,683,"2.2469999999999999E+001","1.1413330000000001E+002","39,7"
"1.141133E+002","2.248E+001",7,38,682,"2.2469999999999999E+001","1.141233E+002","38,7"
"1.141033E+002","2.248E+001",7,37,681,"2.2469999999999999E+001","1.141133E+002","37,7"
"1.140933E+002","2.248E+001",7,36,680,"2.2469999999999999E+001","1.141033E+002","36,7"
"1.1441330000000001E+002","2.241E+001",0,68,68,"2.2399999999999999E+001","1.144233E+002","68,0"
"1.1408329999999999E+002","2.248E+001",7,35,679,"2.2469999999999999E+001","1.140933E+002","35,7"
"1.140733E+002","2.248E+001",7,34,678,"2.2469999999999999E+001","1.1408329999999999E+002","34,7"
"1.140633E+002","2.248E+001",7,33,677,"2.2469999999999999E+001","1.140733E+002","33,7"
"1.1405329999999999E+002","2.248E+001",7,32,676,"2.2469999999999999E+001","1.140633E+002","32,7"
"1.140433E+002","2.248E+001",7,31,675,"2.2469999999999999E+001","1.1405329999999999E+002","31,7"
"1.140333E+002","2.248E+001",7,30,674,"2.2469999999999999E+001","1.140433E+002","30,7"
"1.1402330000000001E+002","2.248E+001",7,29,673,"2.2469999999999999E+001","1.140333E+002","29,7"
"1.140133E+002","2.248E+001",7,28,672,"2.2469999999999999E+001","1.1402330000000001E+002","28,7"
"1.140033E+002","2.248E+001",7,27,671,"2.2469999999999999E+001","1.140133E+002","27,7"
"1.139933E+002","2.248E+001",7,26,670,"2.2469999999999999E+001","1.140033E+002","26,7"
"1.144033E+002","2.241E+001",0,67,67,"2.2399999999999999E+001","1.1441330000000001E+002","67,0"
"1.139833E+002","2.248E+001",7,25,669,"2.2469999999999999E+001","1.139933E+002","25,7"
"1.1397329999999999E+002","2.248E+001",7,24,668,"2.2469999999999999E+001","1.139833E+002","24,7"
"1.139633E+002","2.248E+001",7,23,667,"2.2469999999999999E+001","1.1397329999999999E+002","23,7"
"1.139533E+002","2.248E+001",7,22,666,"2.2469999999999999E+001","1.139633E+002","22,7"
"1.1394329999999999E+002","2.248E+001",7,21,665,"2.2469999999999999E+001","1.139533E+002","21,7"
"1.139333E+002","2.248E+001",7,20,664,"2.2469999999999999E+001","1.1394329999999999E+002","20,7"
"1.139233E+002","2.248E+001",7,19,663,"2.2469999999999999E+001","1.139333E+002","19,7"
"1.1391330000000001E+002","2.248E+001",7,18,662,"2.2469999999999999E+001","1.139233E+002","18,7"
"1.139033E+002","2.248E+001",7,17,661,"2.2469999999999999E+001","1.1391330000000001E+002","17,7"
"1.138933E+002","2.248E+001",7,16,660,"2.2469999999999999E+001","1.139033E+002","16,7"
